"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20200514","경강선","이천","2264","2327","20200517",""
"20200514","경강선","부발","1634","1535","20200517",""
"20200514","경강선","세종대왕릉","253","236","20200517",""
"20200514","경강선","여주","1930","1829","20200517",""
"20200514","경부선","서울역","4309","1176","20200517",""
"20200514","경부선","남영","9798","10244","20200517",""
"20200514","경부선","용산","27778","27985","20200517",""
"20200514","경부선","노량진","8547","8431","20200517",""
"20200514","경부선","대방","13142","13111","20200517",""
"20200514","경부선","영등포","35176","36604","20200517",""
"20200514","경부선","신도림","4058","3979","20200517",""
"20200514","경부선","신길","9160","7777","20200517",""
"20200514","경부선","구로","17464","17880","20200517",""
"20200514","경부선","가산디지털단지","18569","21245","20200517",""
"20200514","경부선","금천구청","11382","11190","20200517",""
"20200514","경부선","석수","10056","8909","20200517",""
"20200514","경부선","관악","7277","6623","20200517",""
"20200514","경부선","안양","21394","21891","20200517",""
"20200514","9호선","등촌","10082","9885","20200517",""
"20200514","9호선","증미","6869","6756","20200517",""
"20200514","9호선","가양","19476","19077","20200517",""
"20200514","9호선","양천향교","8983","9292","20200517",""
"20200514","9호선","마곡나루(서울식물원)","9619","9659","20200517",""
"20200514","9호선","신방화","6416","6233","20200517",""
"20200514","9호선","공항시장","2657","2932","20200517",""
"20200514","9호선","김포공항","6240","7775","20200517",""
"20200514","9호선","개화","2450","1785","20200517",""
"20200514","8호선","모란","5778","4371","20200517",""
"20200514","8호선","수진","4805","4331","20200517",""
"20200514","8호선","신흥","4386","4775","20200517",""
"20200514","8호선","단대오거리","10252","9735","20200517",""
"20200514","8호선","남한산성입구(성남법원.검찰청)","13368","12259","20200517",""
"20200514","8호선","산성","5141","5032","20200517",""
"20200514","8호선","복정","10135","8782","20200517",""
"20200514","8호선","장지","16614","15671","20200517",""
"20200514","8호선","문정","20856","21809","20200517",""
"20200514","8호선","가락시장","7676","8597","20200517",""
"20200514","8호선","송파","8645","8158","20200517",""
"20200514","8호선","석촌","7182","8321","20200517",""
"20200514","8호선","잠실(송파구청)","12737","14684","20200517",""
"20200514","8호선","몽촌토성(평화의문)","5212","5549","20200517",""
"20200514","8호선","강동구청","10297","10808","20200517",""
"20200514","8호선","천호(풍납토성)","15654","17956","20200517",""
"20200514","8호선","암사","18571","16192","20200517",""
"20200514","7호선","부평구청","11521","9194","20200517",""
"20200514","7호선","굴포천","8331","8674","20200517",""
"20200514","7호선","삼산체육관","4542","3957","20200517",""
"20200514","7호선","상동","12063","12435","20200517",""
"20200514","7호선","부천시청","11193","10938","20200517",""
"20200514","7호선","신중동","13909","14043","20200517",""
"20200514","7호선","춘의","9122","9007","20200517",""
"20200514","7호선","부천종합운동장","4404","3781","20200517",""
"20200514","7호선","까치울","7363","7108","20200517",""
"20200514","7호선","온수(성공회대입구)","10401","9507","20200517",""
"20200514","7호선","천왕","9997","9343","20200517",""
"20200514","7호선","광명사거리","23136","22811","20200517",""
"20200514","7호선","철산","21684","22371","20200517",""
"20200514","7호선","가산디지털단지","46240","47216","20200517",""
"20200514","7호선","대림(구로구청)","7106","6963","20200517",""
"20200514","7호선","신풍","10680","10132","20200517",""
"20200514","7호선","보라매","9886","10107","20200517",""
"20200514","7호선","신대방삼거리","15922","15249","20200517",""
"20200514","7호선","장승배기","9695","9467","20200517",""
"20200514","7호선","상도","10125","9622","20200517",""
"20200514","7호선","숭실대입구(살피재)","11755","11770","20200517",""
"20200514","7호선","남성","11211","10296","20200517",""
"20200514","7호선","이수","15292","15137","20200517",""
"20200514","7호선","내방","14521","14806","20200517",""
"20200514","7호선","고속터미널","14411","12446","20200517",""
"20200514","7호선","반포","5833","5583","20200517",""
"20200514","7호선","논현","20165","21859","20200517",""
"20200514","7호선","학동","23294","25248","20200517",""
"20200514","7호선","강남구청","15793","17722","20200517",""
"20200514","7호선","청담","19474","21950","20200517",""
"20200514","7호선","뚝섬유원지","9057","8971","20200517",""
"20200514","7호선","건대입구","11471","12253","20200517",""
"20200514","7호선","어린이대공원(세종대)","10932","10616","20200517",""
"20200514","7호선","군자(능동)","13945","11255","20200517",""
"20200514","7호선","중곡","9372","8714","20200517",""
"20200514","7호선","용마산(용마폭포공원)","6025","5761","20200517",""
"20200514","7호선","사가정","15346","15408","20200517",""
"20200514","7호선","면목","15045","14435","20200517",""
"20200514","7호선","상봉(시외버스터미널)","16658","15509","20200517",""
"20200514","7호선","중화","10847","10591","20200517",""
"20200514","7호선","먹골","10096","9639","20200517",""
"20200514","7호선","태릉입구","8216","7747","20200517",""
"20200514","7호선","공릉(서울과학기술대)","11216","11294","20200517",""
"20200514","7호선","하계","17185","16033","20200517",""
"20200514","7호선","중계","13927","12452","20200517",""
"20200514","7호선","노원","18505","19775","20200517",""
"20200514","7호선","마들","11551","10805","20200517",""
"20200514","7호선","수락산","12441","12284","20200517",""
"20200514","7호선","도봉산","9079","10673","20200517",""
"20200514","7호선","장암","2659","1147","20200517",""
"20200514","6호선","봉화산(서울의료원)","9092","8120","20200517",""
"20200514","6호선","화랑대(서울여대입구)","11173","8518","20200517",""
"20200514","6호선","태릉입구","5234","5773","20200517",""
"20200514","6호선","석계","12106","12335","20200517",""
"20200514","6호선","돌곶이","8510","8066","20200517",""
"20200514","6호선","상월곡(한국과학기술연구원)","6047","5305","20200517",""
"20200514","6호선","월곡(동덕여대)","11121","10806","20200517",""
"20200514","6호선","고려대(종암)","7579","7345","20200517",""
"20200514","6호선","안암(고대병원앞)","9970","10081","20200517",""
"20200514","6호선","보문","7018","6493","20200517",""
"20200514","6호선","창신","3373","2662","20200517",""
"20200514","6호선","동묘앞","7419","7492","20200517",""
"20200514","6호선","신당","7234","7722","20200517",""
"20200514","6호선","청구","3791","4111","20200517",""
"20200514","6호선","약수","3424","3487","20200517",""
"20200514","6호선","버티고개","2148","2039","20200517",""
"20200514","6호선","한강진","5961","6864","20200517",""
"20200514","6호선","이태원","5417","5468","20200517",""
"20200514","6호선","녹사평(용산구청)","3585","3484","20200517",""
"20200514","6호선","삼각지","5001","4382","20200517",""
"20200514","6호선","효창공원앞","6663","5915","20200517",""
"20200514","6호선","공덕","17899","17763","20200517",""
"20200514","6호선","대흥(서강대앞)","7473","7724","20200517",""
"20200514","6호선","광흥창(서강)","8506","8222","20200517",""
"20200514","6호선","상수","7031","7733","20200517",""
"20200514","6호선","합정","11546","11551","20200517",""
"20200514","6호선","망원","12995","14407","20200517",""
"20200514","6호선","마포구청","13508","11985","20200517",""
"20200514","6호선","월드컵경기장(성산)","4515","4667","20200517",""
"20200514","6호선","디지털미디어시티","13175","14164","20200517",""
"20200514","6호선","증산(명지대앞)","9748","9534","20200517",""
"20200514","6호선","새절(신사)","12602","11688","20200517",""
"20200514","6호선","구산","7032","5226","20200517",""
"20200514","6호선","독바위","2712","2812","20200517",""
"20200514","6호선","불광","4131","4325","20200517",""
"20200514","6호선","역촌","3605","4290","20200517",""
"20200514","6호선","응암","16850","16555","20200517",""
"20200514","5호선","마천","5036","5118","20200517",""
"20200514","5호선","거여","7384","6818","20200517",""
"20200514","5호선","개롱","5973","6243","20200517",""
"20200514","5호선","오금","3647","3517","20200517",""
"20200514","5호선","방이","6558","6724","20200517",""
"20200514","5호선","올림픽공원(한국체대)","3762","3284","20200517",""
"20200514","5호선","둔촌동","7884","8003","20200517",""
"20200514","5호선","상일동","18804","15842","20200517",""
"20200514","5호선","고덕","8193","8283","20200517",""
"20200514","5호선","명일","7999","8373","20200517",""
"20200514","5호선","굽은다리(강동구민회관앞)","8633","8081","20200517",""
"20200514","5호선","길동","7322","7622","20200517",""
"20200514","5호선","강동","21149","17854","20200517",""
"20200514","5호선","천호(풍납토성)","17073","18304","20200517",""
"20200514","5호선","광나루(장신대)","12736","11470","20200517",""
"20200514","5호선","아차산(어린이대공원후문)","13643","13328","20200517",""
"20200514","5호선","군자(능동)","10638","11891","20200517",""
"20200514","5호선","장한평","17904","17794","20200517",""
"20200514","5호선","답십리","15774","14441","20200517",""
"20200514","5호선","마장","5418","5068","20200517",""
"20200514","5호선","왕십리(성동구청)","4326","4932","20200517",""
"20200514","5호선","행당","7885","6950","20200517",""
"20200514","5호선","신금호","6006","6038","20200517",""
"20200514","5호선","청구","3939","3591","20200517",""
"20200514","5호선","동대문역사문화공원(DDP)","2941","3281","20200517",""
"20200514","5호선","을지로4가","6083","6166","20200517",""
"20200514","5호선","종로3가","10749","10748","20200517",""
"20200514","5호선","광화문(세종문화회관)","30940","32698","20200517",""
"20200514","5호선","서대문","17634","18224","20200517",""
"20200514","5호선","충정로(경기대입구)","5242","5371","20200517",""
"20200514","5호선","애오개","7017","7096","20200517",""
"20200514","5호선","공덕","14137","15278","20200517",""
"20200514","5호선","마포","13957","14633","20200517",""
"20200514","5호선","여의나루","9642","10316","20200517",""
"20200514","5호선","여의도","26147","27827","20200517",""
"20200514","5호선","영등포시장","8740","9023","20200517",""
"20200514","5호선","영등포구청","4092","4009","20200517",""
"20200514","5호선","양평","7225","7106","20200517",""
"20200514","5호선","오목교(목동운동장앞)","21217","23124","20200517",""
"20200514","5호선","목동","17090","18858","20200517",""
"20200514","5호선","신정(은행정)","13514","10363","20200517",""
"20200514","5호선","까치산","28625","27484","20200517",""
"20200514","5호선","화곡","27928","25982","20200517",""
"20200514","5호선","우장산","13553","13381","20200517",""
"20200514","5호선","발산","18860","19163","20200517",""
"20200514","5호선","마곡","8506","8097","20200517",""
"20200514","5호선","송정","6687","6188","20200517",""
"20200514","5호선","김포공항","5479","5138","20200517",""
"20200514","5호선","개화산","5234","4864","20200517",""
"20200514","5호선","방화","6530","6130","20200517",""
"20200514","4호선","남태령","1080","939","20200517",""
"20200514","4호선","사당","24156","20652","20200517",""
"20200514","4호선","총신대입구(이수)","18805","20791","20200517",""
"20200514","4호선","동작(현충원)","2683","2752","20200517",""
"20200514","4호선","이촌(국립중앙박물관)","6541","7401","20200517",""
"20200514","4호선","신용산","14608","15146","20200517",""
"20200514","4호선","삼각지","4570","4907","20200517",""
"20200514","4호선","숙대입구(갈월)","12726","12564","20200517",""
"20200514","4호선","서울역","10766","14177","20200517",""
"20200514","4호선","회현(남대문시장)","23923","25609","20200517",""
"20200514","9호선","염창","16587","16133","20200517",""
"20200514","4호선","명동","16518","17295","20200517",""
"20200514","4호선","충무로","27319","28657","20200517",""
"20200514","4호선","동대문역사문화공원(DDP)","14409","13687","20200517",""
"20200514","4호선","동대문","20124","20701","20200517",""
"20200514","4호선","혜화","28723","29559","20200517",""
"20200514","4호선","한성대입구(삼선교)","12739","12539","20200517",""
"20200514","4호선","성신여대입구(돈암)","19368","18553","20200517",""
"20200514","4호선","길음","19588","18708","20200517",""
"20200514","4호선","미아사거리","27488","26625","20200517",""
"20200514","4호선","미아(서울사이버대학)","14916","14391","20200517",""
"20200514","4호선","수유(강북구청)","33747","33352","20200517",""
"20200514","4호선","쌍문","29427","26579","20200517",""
"20200514","4호선","창동","25773","27274","20200517",""
"20200514","4호선","노원","18756","21113","20200517",""
"20200514","4호선","상계","18965","17220","20200517",""
"20200514","4호선","당고개","12241","11440","20200517",""
"20200514","3호선","오금","6322","5655","20200517",""
"20200514","3호선","경찰병원","7538","7542","20200517",""
"20200514","3호선","가락시장","8724","8634","20200517",""
"20200514","3호선","수서","15977","15933","20200517",""
"20200514","3호선","일원","9438","9232","20200517",""
"20200514","3호선","대청","9180","8444","20200517",""
"20200514","3호선","학여울","1789","1780","20200517",""
"20200514","3호선","대치","10186","9958","20200517",""
"20200514","3호선","도곡","5154","5199","20200517",""
"20200514","3호선","매봉","11434","10946","20200517",""
"20200514","3호선","양재(서초구청)","38604","41922","20200517",""
"20200514","3호선","남부터미널(예술의전당)","27870","28318","20200517",""
"20200514","3호선","교대(법원.검찰청)","14601","9680","20200517",""
"20200514","3호선","고속터미널","35649","34500","20200517",""
"20200514","3호선","잠원","5710","5494","20200517",""
"20200514","3호선","신사","28353","30575","20200517",""
"20200514","3호선","압구정","28963","31459","20200517",""
"20200514","3호선","옥수","9011","9133","20200517",""
"20200514","3호선","약수","12504","12233","20200517",""
"20200514","3호선","동대입구","6882","7439","20200517",""
"20200514","3호선","충무로","1","0","20200517",""
"20200514","3호선","을지로3가","10501","11209","20200517",""
"20200514","3호선","종로3가","9476","11051","20200517",""
"20200514","3호선","안국","18208","19253","20200517",""
"20200514","3호선","경복궁(정부서울청사)","17961","17807","20200517",""
"20200514","3호선","독립문","7007","7487","20200517",""
"20200514","2호선","신대방","26239","25225","20200517",""
"20200514","2호선","신림","62741","59649","20200517",""
"20200514","2호선","봉천","24199","22295","20200517",""
"20200514","2호선","서울대입구(관악구청)","46571","44963","20200517",""
"20200514","2호선","낙성대(강감찬)","26920","25778","20200517",""
"20200514","2호선","사당","36353","40199","20200517",""
"20200514","2호선","방배","17371","17844","20200517",""
"20200514","2호선","서초","21190","21423","20200517",""
"20200514","2호선","교대(법원.검찰청)","34907","39580","20200517",""
"20200514","2호선","강남","85210","85460","20200517",""
"20200514","2호선","역삼","50348","56475","20200517",""
"20200514","2호선","선릉","58036","52252","20200517",""
"20200514","2호선","삼성(무역센터)","48698","50441","20200517",""
"20200514","2호선","종합운동장","6804","7653","20200517",""
"20200514","2호선","잠실새내","19610","19863","20200517",""
"20200514","2호선","잠실(송파구청)","63003","62412","20200517",""
"20200514","2호선","잠실나루","14698","14186","20200517",""
"20200514","2호선","강변(동서울터미널)","31393","30859","20200517",""
"20200514","2호선","구의(광진구청)","23403","22712","20200517",""
"20200514","2호선","건대입구","32392","35105","20200517",""
"20200514","2호선","성수","32264","36124","20200517",""
"20200514","2호선","뚝섬","19553","21287","20200517",""
"20200514","2호선","한양대","6927","7765","20200517",""
"20200514","2호선","왕십리(성동구청)","15412","12799","20200517",""
"20200514","2호선","상왕십리","13350","12816","20200517",""
"20200514","2호선","신당","13274","13460","20200517",""
"20200514","2호선","동대문역사문화공원(DDP)","11125","12454","20200517",""
"20200514","2호선","을지로4가","12694","12777","20200517",""
"20200514","2호선","을지로3가","20675","20969","20200517",""
"20200514","2호선","을지로입구","37686","39251","20200517",""
"20200514","2호선","시청","23670","24081","20200517",""
"20200514","1호선","동묘앞","7825","8149","20200517",""
"20200514","1호선","청량리(서울시립대입구)","20043","19579","20200517",""
"20200514","1호선","제기동","16274","16879","20200517",""
"20200514","1호선","신설동","14221","14396","20200517",""
"20200514","1호선","동대문","11147","11223","20200517",""
"20200514","1호선","종로5가","22776","22669","20200517",""
"20200514","1호선","종로3가","25863","24089","20200517",""
"20200514","1호선","종각","36559","35919","20200517",""
"20200514","1호선","시청","20789","21013","20200517",""
"20200514","1호선","서울역","40530","38263","20200517",""
"20200514","5호선","신길","3632","3911","20200517",""
"20200514","3호선","금호","7925","7367","20200517",""
"20200514","안산선","산본","16419","17377","20200517",""
"20200514","수인선","인천","722","1212","20200517",""
"20200514","수인선","신포","1492","1540","20200517",""
"20200514","수인선","숭의","3353","3072","20200517",""
"20200514","수인선","인하대","4317","4031","20200517",""
"20200514","수인선","송도","2208","2064","20200517",""
"20200514","수인선","연수","3856","3949","20200517",""
"20200514","수인선","원인재","3765","3854","20200517",""
"20200514","수인선","남동인더스파크","2144","2335","20200517",""
"20200514","수인선","호구포","3177","3252","20200517",""
"20200514","수인선","인천논현","4843","5012","20200517",""
"20200514","수인선","소래포구","4529","4290","20200517",""
"20200514","수인선","월곶","2053","1948","20200517",""
"20200514","수인선","달월","79","57","20200517",""
"20200514","분당선","매교","2093","2131","20200517",""
"20200514","분당선","수원시청","10071","10993","20200517",""
"20200514","분당선","매탄권선","3990","3822","20200517",""
"20200514","분당선","망포","12403","11701","20200517",""
"20200514","분당선","영통","7163","7384","20200517",""
"20200514","분당선","청명","3695","3586","20200517",""
"20200514","분당선","상갈","5145","4755","20200517",""
"20200514","분당선","기흥","8837","8393","20200517",""
"20200514","분당선","신갈","4312","4218","20200517",""
"20200514","분당선","구성","4636","4722","20200517",""
"20200514","분당선","죽전","13035","13967","20200517",""
"20200514","분당선","보정","2308","1903","20200517",""
"20200514","분당선","이매","5239","4850","20200517",""
"20200514","분당선","오리","11108","9439","20200517",""
"20200514","분당선","미금","14701","15782","20200517",""
"20200514","분당선","정자","15785","17290","20200517",""
"20200514","분당선","수내","11882","11969","20200517",""
"20200514","분당선","서현","23243","23647","20200517",""
"20200514","분당선","야탑","24825","25855","20200517",""
"20200514","분당선","모란","24735","25671","20200517",""
"20200514","분당선","태평","13246","12840","20200517",""
"20200514","분당선","가천대","7112","7904","20200517",""
"20200514","분당선","선정릉","7843","8501","20200517",""
"20200514","분당선","강남구청","9042","10483","20200517",""
"20200514","분당선","압구정로데오","15596","17729","20200517",""
"20200514","분당선","서울숲","8951","9206","20200517",""
"20200514","분당선","수원","7137","4939","20200517",""
"20200514","분당선","수서","13101","13124","20200517",""
"20200514","분당선","대모산입구","3349","3092","20200517",""
"20200514","분당선","개포동","3063","3314","20200517",""
"20200514","분당선","구룡","1331","1292","20200517",""
"20200514","분당선","도곡","6091","6159","20200517",""
"20200514","분당선","한티","12032","13068","20200517",""
"20200514","분당선","선릉","13065","20518","20200517",""
"20200514","과천선","범계","24445","24051","20200517",""
"20200514","과천선","평촌","17688","17560","20200517",""
"20200514","과천선","인덕원","23315","23752","20200517",""
"20200514","과천선","정부과천청사","9302","9339","20200517",""
"20200514","과천선","과천","4782","4295","20200517",""
"20200514","과천선","대공원","2692","2848","20200517",""
"20200514","과천선","경마공원","1371","1366","20200517",""
"20200514","과천선","선바위","8542","7516","20200517",""
"20200514","공항철도 1호선","영종","2480","2515","20200517",""
"20200514","공항철도 1호선","인천공항2터미널","1685","1585","20200517",""
"20200514","공항철도 1호선","인천공항1터미널","3120","3014","20200517",""
"20200514","공항철도 1호선","공항화물청사","2297","2563","20200517",""
"20200514","공항철도 1호선","운서","5447","5506","20200517",""
"20200514","공항철도 1호선","청라국제도시","5937","5554","20200517",""
"20200514","공항철도 1호선","검암","7108","7004","20200517",""
"20200514","공항철도 1호선","계양","8909","8130","20200517",""
"20200514","공항철도 1호선","김포공항","7754","4635","20200517",""
"20200514","공항철도 1호선","마곡나루(서울식물원)","7543","7049","20200517",""
"20200514","공항철도 1호선","디지털미디어시티","12420","11670","20200517",""
"20200514","공항철도 1호선","홍대입구","6511","6662","20200517",""
"20200514","공항철도 1호선","공덕","1966","2517","20200517",""
"20200514","공항철도 1호선","서울역","6216","5397","20200517",""
"20200514","경춘선","춘천","1230","1075","20200517",""
"20200514","경춘선","남춘천","1990","2064","20200517",""
"20200514","경춘선","김유정","294","307","20200517",""
"20200514","경춘선","강촌","364","367","20200517",""
"20200514","경춘선","백양리","114","102","20200517",""
"20200514","경춘선","굴봉산","178","186","20200517",""
"20200514","경춘선","가평","1530","1521","20200517",""
"20200514","경춘선","상천","363","351","20200517",""
"20200514","경춘선","청평","1510","1855","20200517",""
"20200514","경춘선","대성리","589","482","20200517",""
"20200514","경춘선","마석","3634","3501","20200517",""
"20200514","경춘선","천마산","1463","1444","20200517",""
"20200514","경춘선","평내호평","5545","5416","20200517",""
"20200514","경춘선","금곡","1416","1391","20200517",""
"20200514","경춘선","사릉","3319","3181","20200517",""
"20200514","경춘선","퇴계원","3568","3201","20200517",""
"20200514","경춘선","별내","2487","2393","20200517",""
"20200514","경춘선","갈매","2889","2470","20200517",""
"20200514","경춘선","신내","1342","1322","20200517",""
"20200514","경인선","도화","3401","3070","20200517",""
"20200514","경인선","중동","9078","8521","20200517",""
"20200514","경인선","온수(성공회대입구)","5871","5851","20200517",""
"20200514","경인선","도원","2583","2618","20200517",""
"20200514","경인선","간석","5516","5276","20200517",""
"20200514","경인선","부개","8041","7628","20200517",""
"20200514","경인선","소사","9269","8760","20200517",""
"20200514","경인선","구일","6074","6231","20200517",""
"20200514","경인선","인천","2963","2304","20200517",""
"20200514","경인선","동인천","13132","12393","20200517",""
"20200514","경인선","제물포","10005","9500","20200517",""
"20200514","경인선","주안","17766","16126","20200517",""
"20200514","경인선","동암","14829","14812","20200517",""
"20200514","경인선","백운","6820","6786","20200517",""
"20200514","경인선","송내","28440","28627","20200517",""
"20200514","경인선","부천","32009","32357","20200517",""
"20200514","경인선","역곡","26935","26710","20200517",""
"20200514","경인선","오류동","11545","11106","20200517",""
"20200514","경인선","개봉","20723","21246","20200517",""
"20200514","경의선","검암","1","0","20200517",""
"20200514","경의선","임진강","9","15","20200517",""
"20200514","경의선","문산","5393","5700","20200517",""
"20200514","경의선","파주","1822","1512","20200517",""
"20200514","경의선","월롱","2465","2207","20200517",""
"20200514","경의선","금촌","6215","6103","20200517",""
"20200514","경의선","금릉","4229","4292","20200517",""
"20200514","경의선","운정","5582","5306","20200517",""
"20200514","경의선","야당","5585","5396","20200517",""
"20200514","경의선","탄현","7324","7007","20200517",""
"20200514","경의선","일산","8728","8589","20200517",""
"20200514","경의선","풍산","5125","4731","20200517",""
"20200514","경의선","백마","6606","6215","20200517",""
"20200514","경의선","곡산","575","603","20200517",""
"20200514","경의선","능곡","3732","3360","20200517",""
"20200514","경의선","행신","7385","7239","20200517",""
"20200514","중앙선","용문","1748","1800","20200517",""
"20200514","중앙선","원덕","325","321","20200517",""
"20200514","중앙선","양평","2354","2418","20200517",""
"20200514","중앙선","오빈","291","273","20200517",""
"20200514","중앙선","아신","536","530","20200517",""
"20200514","중앙선","국수","681","718","20200517",""
"20200514","중앙선","신원","217","211","20200517",""
"20200514","중앙선","양수","1801","1756","20200517",""
"20200514","중앙선","운길산","817","809","20200517",""
"20200514","중앙선","팔당","862","880","20200517",""
"20200514","중앙선","도심","2479","1974","20200517",""
"20200514","중앙선","덕소","5603","5509","20200517",""
"20200514","중앙선","양정","881","737","20200517",""
"20200514","중앙선","도농","9507","8587","20200517",""
"20200514","중앙선","구리","13099","13300","20200517",""
"20200514","중앙선","양원","1380","1408","20200517",""
"20200514","중앙선","망우","7192","6901","20200517",""
"20200514","중앙선","상봉(시외버스터미널)","5727","5609","20200517",""
"20200514","중앙선","중랑","5275","5056","20200517",""
"20200514","중앙선","회기","21735","20795","20200517",""
"20200514","장항선","신창(순천향대)","1477","1300","20200517",""
"20200514","장항선","온양온천","3843","3916","20200517",""
"20200514","장항선","배방","900","876","20200517",""
"20200514","장항선","아산","2257","2070","20200517",""
"20200514","장항선","쌍용(나사렛대)","2084","1872","20200517",""
"20200514","장항선","봉명","1166","1116","20200517",""
"20200514","일산선","대화","12925","10018","20200517",""
"20200514","일산선","주엽","8491","8592","20200517",""
"20200514","일산선","정발산","7038","7353","20200517",""
"20200514","일산선","마두","7259","7517","20200517",""
"20200514","일산선","백석","10031","10044","20200517",""
"20200514","일산선","대곡","1891","1457","20200517",""
"20200514","일산선","화정","16639","16992","20200517",""
"20200514","일산선","원당","11004","10435","20200517",""
"20200514","일산선","삼송","17317","16555","20200517",""
"20200514","일산선","원흥","9053","8487","20200517",""
"20200514","우이신설선","신설동","2066","2040","20200517",""
"20200514","우이신설선","보문","1401","1378","20200517",""
"20200514","우이신설선","성신여대입구(돈암)","2819","3157","20200517",""
"20200514","우이신설선","정릉","4087","3780","20200517",""
"20200514","우이신설선","북한산보국문","5294","5196","20200517",""
"20200514","우이신설선","솔샘","5415","5019","20200517",""
"20200514","경인선","부평","27773","29620","20200517",""
"20200514","경부선","명학","9106","8792","20200517",""
"20200514","경부선","금정","25202","25860","20200517",""
"20200514","경부선","군포","7323","7132","20200517",""
"20200514","경부선","의왕","8641","8623","20200517",""
"20200514","경부선","성균관대","12994","12819","20200517",""
"20200514","경부선","화서","7115","6912","20200517",""
"20200514","경부선","수원","30878","33315","20200517",""
"20200514","경부선","독산","16596","17310","20200517",""
"20200514","경부선","세류","2846","2646","20200517",""
"20200514","경부선","병점","12530","12351","20200517",""
"20200514","경부선","세마","2383","2187","20200517",""
"20200514","경부선","오산대","2877","2657","20200517",""
"20200514","경부선","오산","8128","7971","20200517",""
"20200514","경부선","진위","1365","1262","20200517",""
"20200514","경부선","송탄","3814","3356","20200517",""
"20200514","경부선","서정리","5509","4826","20200517",""
"20200514","경부선","지제","2364","1977","20200517",""
"20200514","경부선","평택","10457","10118","20200517",""
"20200514","경부선","성환","3765","3511","20200517",""
"20200514","경부선","직산","658","741","20200517",""
"20200514","경부선","두정","4518","4460","20200517",""
"20200514","경부선","천안","4581","4521","20200517",""
"20200514","경부선","당정","6020","5764","20200517",""
"20200514","경부선","서동탄","1561","1311","20200517",""
"20200514","경부선","광명","2759","2305","20200517",""
"20200514","경원선","이촌(국립중앙박물관)","3667","2801","20200517",""
"20200514","경원선","서빙고","1706","1573","20200517",""
"20200514","경원선","한남","4093","3743","20200517",""
"20200514","경원선","옥수","41","24","20200517",""
"20200514","경원선","응봉","1802","1568","20200517",""
"20200514","9호선","선유도","7522","7331","20200517",""
"20200514","9호선","당산","17467","17359","20200517",""
"20200514","9호선","국회의사당","15628","15924","20200517",""
"20200514","9호선","여의도","23587","23352","20200517",""
"20200514","9호선","샛강","5455","5674","20200517",""
"20200514","9호선","노량진","25223","24912","20200517",""
"20200514","9호선","노들","4177","3550","20200517",""
"20200514","9호선","흑석(중앙대입구)","7480","7894","20200517",""
"20200514","9호선","동작(현충원)","1753","1457","20200517",""
"20200514","9호선","구반포","2491","2680","20200517",""
"20200514","9호선","신반포","2470","2528","20200517",""
"20200514","9호선","고속터미널","10390","13235","20200517",""
"20200514","3호선","불광","16200","17273","20200517",""
"20200514","3호선","연신내","37413","35577","20200517",""
"20200514","3호선","구파발","20589","19196","20200517",""
"20200514","3호선","지축","3440","3266","20200517",""
"20200514","2호선","용두(동대문구청)","2165","2311","20200517",""
"20200514","2호선","신정네거리","9131","9579","20200517",""
"20200514","2호선","양천구청","6520","6878","20200517",""
"20200514","2호선","도림천","1092","1165","20200517",""
"20200514","2호선","신설동","3069","3048","20200517",""
"20200514","2호선","신답","1539","1764","20200517",""
"20200514","2호선","용답","2442","2357","20200517",""
"20200514","2호선","충정로(경기대입구)","10198","10823","20200517",""
"20200514","2호선","아현","9407","8863","20200517",""
"20200514","2호선","이대","11283","11744","20200517",""
"20200514","2호선","신촌","30031","30852","20200517",""
"20200514","2호선","홍대입구","40427","41614","20200517",""
"20200514","2호선","합정","28415","29692","20200517",""
"20200514","2호선","당산","20030","22967","20200517",""
"20200514","2호선","영등포구청","22584","23049","20200517",""
"20200514","2호선","문래","21197","21818","20200517",""
"20200514","2호선","신도림","48413","47346","20200517",""
"20200514","2호선","대림(구로구청)","24789","25161","20200517",""
"20200514","2호선","구로디지털단지","61107","60960","20200517",""
"20200514","3호선","무악재","3787","3795","20200517",""
"20200514","3호선","홍제","17259","16172","20200517",""
"20200514","3호선","녹번","13413","11941","20200517",""
"20200515","5호선","신길","3647","3870","20200518",""
"20200515","5호선","여의도","26298","27386","20200518",""
"20200515","5호선","여의나루","6621","6580","20200518",""
"20200515","5호선","마포","14157","14676","20200518",""
"20200515","5호선","공덕","14121","15603","20200518",""
"20200515","5호선","애오개","6994","7061","20200518",""
"20200515","5호선","충정로(경기대입구)","5200","5170","20200518",""
"20200515","5호선","서대문","17416","17702","20200518",""
"20200515","5호선","광화문(세종문화회관)","31165","32665","20200518",""
"20200515","5호선","종로3가","10184","10508","20200518",""
"20200515","5호선","을지로4가","5643","5798","20200518",""
"20200515","경강선","판교","4097","4025","20200518",""
"20200515","9호선2~3단계","중앙보훈병원","9135","8018","20200518",""
"20200515","9호선2~3단계","둔촌오륜","756","745","20200518",""
"20200515","9호선2~3단계","올림픽공원(한국체대)","4611","4423","20200518",""
"20200515","9호선2~3단계","한성백제","2120","1872","20200518",""
"20200515","9호선2~3단계","송파나루","3987","4262","20200518",""
"20200515","9호선2~3단계","석촌","6945","5992","20200518",""
"20200515","9호선2~3단계","석촌고분","5215","5097","20200518",""
